word,location,hits
lesprit,Switzerland,4
lesprit,Canada,3
lesprit,Japan,1
lesprit,Brazil,1
lesprit,Netherlands,1
lesprit,Germany,1
ninot,Spain,100
ninot,France,4
ninot,Belgium,2
ninot,Mexico,2
ninot,Argentina,1
ninot,Portugal,1
ninot,Venezuela,1
ninot,Chile,1
ninot,Netherlands,1
ninot,Peru,1
ninot,Colombia,1
ninot,Italy,1
ninot,Germany,1
ninot,Indonesia,1
ninot,United Kingdom,1
ninot,United States,1
frostbeule,Germany,100
frostbeule,Austria,51
frostbeule,Switzerland,49
frostbeule,Sweden,13
frostbeule,France,3
desenrascanço,Portugal,100
desenrascanço,Brazil,2
desenrascanço,Italy,1
schwärmerei,Germany,100
schwärmerei,Switzerland,54
schwärmerei,Austria,47
mencomot,Indonesia,100
mauri,Mauritania,100
mauri,Finland,38
mauri,Uruguay,31
mauri,Chile,18
mauri,Mauritius,17
mauri,New Zealand,12
mauri,Italy,11
mauri,Estonia,7
mauri,Argentina,5
mauri,Spain,5
mauri,Greece,4
mauri,Paraguay,4
mauri,Sri Lanka,4
mauri,Hungary,4
mauri,Peru,3
mauri,Croatia,3
mauri,Mexico,3
mauri,Bolivia,3
mauri,Costa Rica,3
mauri,Switzerland,3
mauri,Sweden,3
mauri,Guatemala,2
mauri,Australia,2
mauri,Brazil,2
mauri,Slovenia,2
mauri,Ecuador,2
mauri,Venezuela,1
mauri,Colombia,1
mauri,Ireland,1
mauri,Romania,1
mauri,Netherlands,1
mauri,South Africa,1
mauri,United Kingdom,1
mauri,Belgium,1
mauri,Malaysia,1
mauri,Germany,1
mauri,United States,1
mauri,Denmark,1
mauri,Slovakia,1
mauri,Portugal,1
mauri,France,1
mauri,Norway,1
mauri,Austria,1
mauri,Canada,1
mauri,Indonesia,1
mauri,Singapore,1
dadirri,Australia,100
dadirri,Italy,2
dadirri,United States,2
kyoiku,Japan,100
kyoiku,Indonesia,67
kyoiku,Philippines,59
kyoiku,Malaysia,37
kyoiku,Taiwan,31
kyoiku,Vietnam,25
kyoiku,Australia,22
kyoiku,Mexico,16
kyoiku,United States,15
kyoiku,Germany,12
kyoiku,Thailand,12
kyoiku,France,11
kyoiku,Netherlands,10
kyoiku,Brazil,8
kyoiku,India,6
kyoiku,Italy,6
kyoiku,Russia,5
cwtch,United Kingdom,100
cwtch,Ireland,18
cwtch,New Zealand,10
cwtch,Australia,8
cwtch,Italy,7
cwtch,India,5
cwtch,Norway,5
cwtch,Singapore,4
cwtch,United Arab Emirates,4
cwtch,Canada,4
cwtch,Philippines,4
cwtch,United States,2
cwtch,Spain,1
cwtch,France,1
cwtch,Germany,1
cwtch,Russia,1
desus,Slovenia,100
desus,United States,8
desus,Germany,7
desus,Austria,7
desus,France,6
desus,Canada,5
desus,Switzerland,5
desus,Brazil,4
desus,Bolivia,4
desus,Belgium,4
desus,Indonesia,3
desus,Romania,3
desus,Dominican Republic,3
desus,Ecuador,3
desus,Malaysia,3
desus,Mexico,2
desus,Peru,2
desus,Portugal,2
desus,Colombia,2
desus,Spain,2
desus,Australia,2
desus,Algeria,1
desus,New Zealand,1
desus,South Africa,1
desus,United Kingdom,1
desus,Chile,1
desus,Venezuela,1
desus,Argentina,1
desus,Sweden,1
desus,Netherlands,1
fika,Cape Verde,100
fika,Sweden,57
fika,Singapore,10
fika,Brazil,6
fika,Indonesia,5
fika,Taiwan,5
fika,Tanzania,5
fika,Denmark,4
fika,Norway,3
fika,Hungary,2
fika,South Africa,2
fika,Nigeria,2
fika,New Zealand,2
fika,Pakistan,2
fika,Finland,2
fika,Kenya,2
fika,Malaysia,2
fika,Netherlands,2
fika,Belgium,2
fika,Bolivia,2
fika,Australia,2
fika,Japan,1
fika,Hong Kong,1
fika,Portugal,1
fika,Czechia,1
fika,Spain,1
fika,Ireland,1
fika,Poland,1
fika,United Kingdom,1
fika,United Arab Emirates,1
fika,India,1
fika,Austria,1
fika,United States,1
fika,Canada,1
fika,Switzerland,1
fika,Chile,1
fika,Germany,1
fika,Italy,1
fika,Israel,1
fika,Romania,1
pålegg,Norway,100
hoʻoponopono,Brazil,100
hoʻoponopono,United States,46
overskud,Denmark,100
débrouille,Gabon,100
débrouille,Senegal,95
débrouille,French Polynesia,93
débrouille,Côte d’Ivoire,78
débrouille,Réunion,52
débrouille,Mali,51
débrouille,Cameroon,34
débrouille,Congo - Kinshasa,33
débrouille,Madagascar,28
débrouille,Burkina Faso,27
débrouille,Benin,27
débrouille,France,22
débrouille,Morocco,15
débrouille,Algeria,14
débrouille,Tunisia,8
débrouille,Belgium,6
débrouille,Switzerland,5
débrouille,Canada,1
kusukusu,Japan,100
kusukusu,Indonesia,4
kusukusu,United States,2
tüddelig,Germany,100
mahalo,United States,100
mahalo,Sweden,97
mahalo,Panama,77
mahalo,Brazil,73
mahalo,New Zealand,66
mahalo,Australia,61
mahalo,Colombia,61
mahalo,Canada,58
mahalo,Costa Rica,47
mahalo,Philippines,45
mahalo,Hong Kong,43
mahalo,Singapore,39
mahalo,Japan,33
mahalo,Bulgaria,32
mahalo,Denmark,30
mahalo,Spain,30
mahalo,United Kingdom,29
mahalo,Ireland,27
mahalo,Switzerland,26
mahalo,Czechia,25
mahalo,Belgium,24
mahalo,India,22
mahalo,Austria,22
mahalo,Slovakia,20
mahalo,Malaysia,20
mahalo,Germany,20
mahalo,Portugal,20
mahalo,United Arab Emirates,20
mahalo,South Africa,20
mahalo,Mexico,19
mahalo,Thailand,19
mahalo,Greece,18
mahalo,Finland,18
mahalo,Norway,18
mahalo,Argentina,18
mahalo,Netherlands,18
mahalo,Italy,17
mahalo,Hungary,17
mahalo,Indonesia,17
mahalo,Taiwan,14
mahalo,Peru,13
mahalo,France,13
mahalo,Chile,11
mahalo,Israel,11
mahalo,Vietnam,10
mahalo,Romania,10
mahalo,Pakistan,9
mahalo,Poland,9
mahalo,South Korea,8
mahalo,Turkey,8
mahalo,Russia,5
kintsukuroi,South Africa,100
kintsukuroi,Singapore,99
kintsukuroi,Norway,74
kintsukuroi,Philippines,70
kintsukuroi,Spain,63
kintsukuroi,Dominican Republic,57
kintsukuroi,Mexico,50
kintsukuroi,Canada,49
kintsukuroi,Chile,49
kintsukuroi,Australia,48
kintsukuroi,Italy,47
kintsukuroi,Finland,42
kintsukuroi,Portugal,42
kintsukuroi,Belgium,42
kintsukuroi,Argentina,40
kintsukuroi,United States,39
kintsukuroi,Colombia,35
kintsukuroi,Denmark,34
kintsukuroi,Netherlands,32
kintsukuroi,Switzerland,31
kintsukuroi,Malaysia,31
kintsukuroi,United Kingdom,28
kintsukuroi,Hungary,22
kintsukuroi,Nigeria,16
kintsukuroi,Sweden,16
kintsukuroi,India,16
kintsukuroi,Romania,14
kintsukuroi,Indonesia,13
kintsukuroi,Brazil,13
kintsukuroi,Austria,13
kintsukuroi,Greece,12
kintsukuroi,Germany,12
kintsukuroi,France,11
kintsukuroi,Poland,7
kintsukuroi,Turkey,7
kintsukuroi,Russia,4
kintsukuroi,Thailand,4
siwon,Indonesia,100
siwon,Brunei,54
siwon,Malaysia,32
siwon,Singapore,31
siwon,Philippines,27
siwon,Myanmar (Burma),26
siwon,Cambodia,15
siwon,Vietnam,14
siwon,Hong Kong,10
siwon,Bolivia,9
siwon,Peru,8
siwon,Panama,8
siwon,Puerto Rico,8
siwon,Thailand,7
siwon,Tunisia,6
siwon,Mexico,6
siwon,Chile,6
siwon,Ecuador,6
siwon,Costa Rica,5
siwon,Saudi Arabia,5
siwon,Iraq,4
siwon,United Arab Emirates,4
siwon,Morocco,4
siwon,Colombia,3
siwon,Venezuela,3
siwon,South Korea,3
siwon,Canada,3
siwon,Australia,3
siwon,Turkey,3
siwon,Argentina,3
siwon,Algeria,2
siwon,New Zealand,2
siwon,Egypt,2
siwon,Taiwan,2
siwon,Brazil,2
siwon,United States,2
siwon,Iran,2
siwon,Hungary,1
siwon,India,1
siwon,Romania,1
siwon,Pakistan,1
siwon,Finland,1
siwon,France,1
siwon,Sweden,1
siwon,Poland,1
siwon,Spain,1
siwon,United Kingdom,1
siwon,Belgium,1
siwon,Netherlands,1
siwon,Germany,1
siwon,Japan,1
siwon,Italy,1
sielvartas,Lithuania,100
dhurna,Pakistan,100
dhurna,India,6
dhurna,United States,5
kopfkino,Germany,100
kopfkino,Austria,70
kopfkino,Switzerland,45
kopfkino,Netherlands,4
kopfkino,Norway,4
kopfkino,Romania,3
kopfkino,Italy,1
kopfkino,Ukraine,1
kopfkino,United Kingdom,1
kopfkino,Russia,1
kopfkino,Argentina,1
kopfkino,Turkey,1
putzfimmel,Austria,100
putzfimmel,Germany,87
putzfimmel,Switzerland,81
zapoi,Bulgaria,100
zapoi,France,9
zapoi,Belgium,7
zapoi,Switzerland,2
zapoi,Romania,1
zapoi,Spain,1
zapoi,United Kingdom,1
zapoi,Italy,1
vergüenza,Paraguay,100
vergüenza,Costa Rica,90
vergüenza,Spain,87
vergüenza,Guatemala,77
vergüenza,Argentina,74
vergüenza,Dominican Republic,67
vergüenza,Honduras,67
vergüenza,Bolivia,64
vergüenza,Uruguay,61
vergüenza,Peru,59
vergüenza,Mexico,59
vergüenza,Ecuador,59
vergüenza,Chile,56
vergüenza,Nicaragua,54
vergüenza,Puerto Rico,50
vergüenza,El Salvador,47
vergüenza,Panama,47
vergüenza,Colombia,43
vergüenza,Venezuela,25
vergüenza,United States,2
vergüenza,Germany,2
vergüenza,Switzerland,2
vergüenza,France,1
vergüenza,United Kingdom,1
vergüenza,Canada,1
vergüenza,Netherlands,1
vergüenza,Italy,1
vergüenza,Poland,1
vergüenza,Brazil,1
harkla,Sweden,100
harkla,United States,3
harkla,Canada,3
harkla,United Kingdom,1
magari,Georgia,100
magari,Tanzania,58
magari,Italy,3
magari,Romania,1
magari,Kenya,1
magari,Moldova,1
nakhur,Philippines,100
nakhur,United States,2
gattara,Italy,100
gattara,Poland,1
gattara,United States,1
gattara,Spain,1
gattara,United Kingdom,1
gattara,Turkey,1
mitonner,France,100
mitonner,Morocco,51
mitonner,Belgium,33
mitonner,Algeria,26
mitonner,Switzerland,21
mitonner,Canada,14
duende,Guatemala,100
duende,Ecuador,72
duende,Bolivia,61
duende,Chile,56
duende,Honduras,53
duende,Mexico,46
duende,El Salvador,46
duende,Peru,44
duende,Argentina,43
duende,Colombia,38
duende,Panama,35
duende,Costa Rica,35
duende,Nicaragua,35
duende,Spain,34
duende,Uruguay,26
duende,Paraguay,25
duende,Venezuela,22
duende,Puerto Rico,17
duende,Dominican Republic,14
duende,Brazil,11
duende,Portugal,7
duende,Netherlands,3
duende,Greece,2
duende,Australia,2
duende,United States,2
duende,Ireland,2
duende,Czechia,2
duende,Italy,2
duende,United Kingdom,1
duende,Belgium,1
duende,Poland,1
duende,France,1
duende,Germany,1
duende,Canada,1
haiku,Philippines,100
haiku,United States,46
haiku,New Zealand,30
haiku,Australia,29
haiku,Singapore,28
haiku,Canada,25
haiku,Croatia,23
haiku,Finland,19
haiku,Slovenia,17
haiku,Mexico,17
haiku,Sweden,15
haiku,Lithuania,15
haiku,United Kingdom,15
haiku,Hungary,14
haiku,Denmark,14
haiku,Ireland,13
haiku,Belgium,12
haiku,Switzerland,12
haiku,South Africa,12
haiku,Norway,12
haiku,Netherlands,12
haiku,United Arab Emirates,11
haiku,Italy,11
haiku,Spain,11
haiku,France,9
haiku,Chile,9
haiku,Poland,9
haiku,Austria,9
haiku,Hong Kong,9
haiku,Serbia,8
haiku,Czechia,8
haiku,Germany,8
haiku,Colombia,8
haiku,Romania,8
haiku,Ecuador,8
haiku,Malaysia,8
haiku,Argentina,8
haiku,Portugal,6
haiku,Israel,5
haiku,India,5
haiku,South Korea,4
haiku,Peru,4
haiku,Greece,4
haiku,Pakistan,4
haiku,Vietnam,3
haiku,Indonesia,3
haiku,China,3
haiku,Thailand,3
haiku,Japan,2
haiku,Turkey,2
haiku,Russia,1
haiku,Brazil,1
adroit,India,100
adroit,Singapore,87
adroit,Cyprus,70
adroit,Australia,69
adroit,Bulgaria,66
adroit,Greece,60
adroit,South Africa,55
adroit,United Arab Emirates,48
adroit,United States,47
adroit,Bangladesh,44
adroit,Morocco,42
adroit,Philippines,40
adroit,New Zealand,39
adroit,Nigeria,37
adroit,Pakistan,36
adroit,United Kingdom,33
adroit,Canada,31
adroit,Kenya,29
adroit,Ireland,29
adroit,France,25
adroit,Malaysia,25
adroit,Algeria,24
adroit,Czechia,21
adroit,Hong Kong,20
adroit,Switzerland,19
adroit,Belgium,15
adroit,Sweden,14
adroit,Indonesia,13
adroit,Turkey,9
adroit,Netherlands,9
adroit,South Korea,9
adroit,Norway,9
adroit,Germany,7
adroit,Taiwan,6
adroit,Saudi Arabia,5
adroit,Poland,4
adroit,Mexico,4
adroit,China,4
adroit,Spain,4
adroit,Italy,3
adroit,Thailand,3
adroit,Vietnam,3
adroit,Russia,3
adroit,Japan,2
adroit,Brazil,2
ripsaspis,Greece,100
rè,Vietnam,100
rè,Italy,7
rè,Brazil,2
rè,Switzerland,2
rè,France,2
rè,Portugal,2
autophile,Philippines,100
autophile,Bahrain,80
autophile,Algeria,44
autophile,India,26
autophile,Indonesia,25
autophile,Morocco,25
autophile,Pakistan,25
autophile,Tunisia,24
autophile,United Arab Emirates,24
autophile,Malaysia,17
autophile,France,14
autophile,Canada,11
autophile,South Africa,6
autophile,United States,5
autophile,Egypt,3
autophile,Saudi Arabia,2
autophile,United Kingdom,2
fensterln,Austria,100
fensterln,Germany,61
rubatosis,South Africa,100
rubatosis,Philippines,85
rubatosis,United States,63
rubatosis,India,63
rubatosis,Canada,52
rubatosis,United Kingdom,30
rubatosis,Spain,28
rubatosis,Argentina,28
rubatosis,Australia,21
rubatosis,Turkey,18
rubatosis,Vietnam,17
rubatosis,Brazil,14
rubatosis,Germany,14
schlimazel,United States,100
schlimazel,Canada,42
schlimazel,India,23
schlimazel,Australia,19
schlimazel,Pakistan,9
schlimazel,United Kingdom,8
schlimazel,Germany,5
schlimazel,Turkey,4
eunoia,Singapore,100
eunoia,Philippines,7
eunoia,Lebanon,7
eunoia,Indonesia,5
eunoia,New Zealand,4
eunoia,Canada,4
eunoia,Malaysia,3
eunoia,South Africa,3
eunoia,India,3
eunoia,Hong Kong,3
eunoia,Australia,3
eunoia,Pakistan,3
eunoia,South Korea,3
eunoia,United Arab Emirates,2
eunoia,Spain,2
eunoia,Mexico,2
eunoia,United States,2
eunoia,Argentina,2
eunoia,Switzerland,2
eunoia,Chile,2
eunoia,Norway,2
eunoia,Peru,1
eunoia,United Kingdom,1
eunoia,Colombia,1
eunoia,Denmark,1
eunoia,Portugal,1
eunoia,Netherlands,1
eunoia,Belgium,1
eunoia,Italy,1
eunoia,Greece,1
eunoia,Taiwan,1
eunoia,Germany,1
rabenmutter,Austria,100
rabenmutter,Germany,92
rabenmutter,Switzerland,51
rabenmutter,Finland,5
rabenmutter,Netherlands,4
rabenmutter,France,3
rabenmutter,Norway,2
kummerspeck,United Kingdom,100
kummerspeck,New Zealand,89
kummerspeck,United States,72
kummerspeck,Australia,70
kummerspeck,Germany,67
kummerspeck,Ireland,60
kummerspeck,Canada,42
kummerspeck,Russia,25
kummerspeck,Ukraine,21
kummerspeck,Italy,16
kummerspeck,Mexico,16
kummerspeck,Poland,14
kummerspeck,Spain,12
kummerspeck,France,10
kummerspeck,India,8
chrysalism,United States,100
chrysalism,Canada,96
chrysalism,United Kingdom,95
chrysalism,Australia,78
chrysalism,United Arab Emirates,64
chrysalism,Turkey,48
chrysalism,India,37
chrysalism,Indonesia,35
chrysalism,Brazil,18
mencolek,Indonesia,100
mencolek,Malaysia,39
erinmek,Turkey,100
gemütlichkeit,Germany,100
gemütlichkeit,Austria,98
gemütlichkeit,Switzerland,53
gemütlichkeit,Belgium,4
gemütlichkeit,Denmark,4
gemütlichkeit,Netherlands,3
gemütlichkeit,United States,3
gemütlichkeit,Italy,3
gemütlichkeit,Sweden,3
gemütlichkeit,Australia,2
gemütlichkeit,Canada,2
gemütlichkeit,France,2
gemütlichkeit,United Kingdom,1
gemütlichkeit,Spain,1
gemütlichkeit,Brazil,1
gemütlichkeit,Poland,1
gemütlichkeit,Turkey,1
pomicione,Italy,100
prozvonit,Czechia,100
prozvonit,Australia,1
lus,Denmark,100
lus,Norway,80
lus,Laos,39
lus,Nicaragua,25
lus,Peru,20
lus,Uruguay,20
lus,Honduras,20
lus,Guatemala,20
lus,Panama,20
lus,Bolivia,20
lus,Belgium,18
lus,Ecuador,18
lus,France,18
lus,Dominican Republic,17
lus,El Salvador,17
lus,Argentina,17
lus,Netherlands,16
lus,Chile,16
lus,Costa Rica,16
lus,Paraguay,15
lus,Sweden,15
lus,Mexico,15
lus,Colombia,15
lus,Venezuela,13
lus,Portugal,10
lus,Vietnam,10
lus,Spain,9
lus,Brazil,9
lus,Puerto Rico,9
lus,South Africa,8
lus,United States,6
lus,Poland,6
lus,Morocco,6
lus,Tunisia,6
lus,Serbia,5
lus,Switzerland,5
lus,Canada,5
lus,Algeria,5
lus,Ireland,4
lus,Germany,4
lus,Indonesia,3
lus,Austria,3
lus,Romania,3
lus,Czechia,3
lus,United Kingdom,3
lus,Italy,3
lus,Australia,3
lus,New Zealand,2
lus,Philippines,2
lus,Turkey,2
lus,Pakistan,2
lus,Singapore,2
lus,Malaysia,2
lus,Finland,2
lus,Hungary,2
lus,India,2
lus,Taiwan,1
lus,Thailand,1
lus,Russia,1
lus,Japan,1
te,Albania,100
te,Kosovo,71
te,Guatemala,27
te,Honduras,27
te,Paraguay,26
te,Peru,24
te,Nicaragua,24
te,El Salvador,24
te,Ecuador,23
te,Netherlands,23
te,Belgium,23
te,Bolivia,22
te,Mexico,21
te,Panama,20
te,Argentina,19
te,Dominican Republic,19
te,Uruguay,17
te,Costa Rica,17
te,Colombia,16
te,Puerto Rico,15
te,Chile,14
te,Venezuela,14
te,New Zealand,13
te,North Macedonia,13
te,Spain,10
te,Brazil,8
te,Italy,8
te,Romania,8
te,Bosnia & Herzegovina,7
te,Serbia,7
te,Vietnam,6
te,Croatia,4
te,Portugal,3
te,South Africa,2
te,Switzerland,2
te,Bulgaria,2
te,France,2
te,Hungary,2
te,Finland,2
te,Morocco,2
te,Pakistan,1
te,United States,1
te,Greece,1
te,Poland,1
te,Egypt,1
te,Sweden,1
te,Turkey,1
te,Denmark,1
te,Austria,1
te,India,1
te,Germany,1
te,Canada,1
te,United Kingdom,1
te,Australia,1
décidément,France,100
décidément,Belgium,73
décidément,Tunisia,54
décidément,Switzerland,35
décidément,Canada,11
dygn,Sweden,100
dygn,Finland,6
dygn,Norway,1
dygn,Denmark,1
werifesteria,Canada,100
werifesteria,India,71
werifesteria,United States,48
werifesteria,United Kingdom,45
werifesteria,Italy,8
rire,Congo - Brazzaville,100
rire,Côte d’Ivoire,85
rire,Gabon,73
rire,Togo,72
rire,Madagascar,71
rire,Réunion,63
rire,French Polynesia,61
rire,New Caledonia,52
rire,Senegal,49
rire,France,48
rire,Algeria,46
rire,Guadeloupe,46
rire,Congo - Kinshasa,43
rire,Morocco,43
rire,Burkina Faso,42
rire,Martinique,41
rire,Tunisia,39
rire,Haiti,39
rire,Cameroon,39
rire,Mali,34
rire,Luxembourg,20
rire,Belgium,19
rire,Mauritius,16
rire,Switzerland,13
rire,Canada,10
rire,Lebanon,7
rire,Portugal,1
rire,Spain,1
l’ecole,Côte d’Ivoire,100
l’ecole,Senegal,84
l’ecole,Morocco,53
l’ecole,France,51
l’ecole,Tunisia,43
l’ecole,Belgium,24
l’ecole,Switzerland,19
l’ecole,Algeria,18
l’ecole,Lebanon,10
l’ecole,Canada,9
l’ecole,United Kingdom,1
l’ecole,United States,1
umij,Bosnia & Herzegovina,100
umij,Montenegro,45
umij,Serbia,31
umij,Croatia,27
umij,France,7
énouement,Bulgaria,100
énouement,Brazil,53
énouement,United States,43
redamancy,Philippines,100
redamancy,South Africa,78
redamancy,Ghana,72
redamancy,Vietnam,60
redamancy,Nigeria,35
redamancy,Australia,35
redamancy,India,26
redamancy,United States,25
redamancy,Canada,24
redamancy,Malaysia,23
redamancy,Turkey,17
redamancy,Indonesia,17
redamancy,United Kingdom,13
redamancy,Taiwan,10
redamancy,Germany,6
redamancy,Spain,5
redamancy,Brazil,2
empalagoso,Chile,100
empalagoso,Paraguay,76
empalagoso,Uruguay,50
empalagoso,Mexico,42
empalagoso,Colombia,38
empalagoso,Argentina,35
empalagoso,Costa Rica,29
empalagoso,Guatemala,27
empalagoso,Spain,27
empalagoso,Panama,26
empalagoso,Peru,25
empalagoso,Venezuela,21
empalagoso,Ecuador,18
empalagoso,United States,4
apapachar,Mexico,100
apapachar,Uruguay,95
apapachar,Argentina,84
apapachar,Chile,73
apapachar,Colombia,49
apapachar,El Salvador,45
apapachar,Paraguay,45
apapachar,Ecuador,34
apapachar,Costa Rica,30
apapachar,Venezuela,29
apapachar,Peru,26
apapachar,Spain,26
apapachar,Bolivia,25
apapachar,Guatemala,25
apapachar,Nicaragua,24
apapachar,United States,3
apapachar,Portugal,3
apapachar,Brazil,2
apapachar,Italy,1
apapachar,France,1
apapachar,Germany,1
tinga,Mexico,100
tinga,Tanzania,83
tinga,Kenya,40
tinga,Brazil,19
tinga,United States,18
tinga,Philippines,16
tinga,Netherlands,16
tinga,United Kingdom,12
tinga,South Africa,12
tinga,Guatemala,12
tinga,Denmark,11
tinga,Sweden,11
tinga,Italy,10
tinga,Bolivia,8
tinga,Norway,7
tinga,Australia,6
tinga,Canada,6
tinga,Finland,6
tinga,Spain,5
tinga,Ireland,5
tinga,Peru,5
tinga,Switzerland,5
tinga,Argentina,4
tinga,United Arab Emirates,4
tinga,Portugal,4
tinga,New Zealand,3
tinga,Poland,3
tinga,Singapore,3
tinga,India,3
tinga,Colombia,3
tinga,Germany,3
tinga,Pakistan,2
tinga,Belgium,2
tinga,Chile,2
tinga,Indonesia,2
tinga,France,2
tinga,Malaysia,2
tinga,Japan,1
koi,Pakistan,100
koi,India,56
koi,Bulgaria,35
koi,Singapore,26
koi,Bangladesh,23
koi,Nepal,19
koi,Indonesia,18
koi,Bolivia,16
koi,Vietnam,12
koi,France,11
koi,Philippines,11
koi,Malaysia,10
koi,United Arab Emirates,10
koi,Sri Lanka,8
koi,Belgium,8
koi,Netherlands,8
koi,Thailand,7
koi,South Africa,6
koi,Chile,5
koi,Australia,5
koi,United Kingdom,5
koi,Germany,5
koi,Morocco,5
koi,Saudi Arabia,5
koi,United States,5
koi,Canada,4
koi,Hungary,4
koi,Peru,4
koi,Algeria,4
koi,Austria,4
koi,Mexico,4
koi,New Zealand,4
koi,Switzerland,4
koi,Greece,4
koi,Argentina,4
koi,Colombia,3
koi,Ireland,3
koi,Venezuela,3
koi,Denmark,3
koi,Sweden,3
koi,Italy,2
koi,Portugal,2
koi,Finland,2
koi,Poland,2
koi,Spain,2
koi,Romania,2
koi,South Korea,2
koi,Brazil,1
koi,Turkey,1
koi,Japan,1
koi,Russia,1
tulak,Philippines,100
tulak,Slovakia,74
tulak,Czechia,34
tulak,Indonesia,28
tulak,United Arab Emirates,5
tulak,Poland,3
tulak,Malaysia,3
tulak,Saudi Arabia,3
tulak,Singapore,2
tulak,Canada,2
tulak,United States,2
tulak,Sweden,2
tulak,Australia,2
tulak,United Kingdom,2
tulak,India,2
tulak,Germany,2
tulak,France,1
tulak,Spain,1
tulak,Netherlands,1
pole,Réunion,100
pole,Guadeloupe,90
pole,Martinique,79
pole,France,55
pole,Poland,7
pole,Czechia,5
pole,United Kingdom,3
pole,United States,2
pole,Australia,2
pole,New Zealand,2
pole,Ireland,2
pole,Morocco,2
pole,Canada,2
pole,Algeria,2
pole,Slovakia,2
pole,South Africa,1
pole,Singapore,1
pole,Switzerland,1
pole,Belgium,1
pole,Philippines,1
pole,India,1
pole,Austria,1
pole,Malaysia,1
pole,Sweden,1
pole,Germany,1
pole,Italy,1
pole,Netherlands,1
pole,Spain,1
fanaa,Pakistan,100
fanaa,India,81
fanaa,Mauritius,80
fanaa,Sri Lanka,61
fanaa,Bangladesh,56
fanaa,Turkey,50
fanaa,United Arab Emirates,42
fanaa,Qatar,37
fanaa,Nepal,37
fanaa,Oman,36
fanaa,Bahrain,34
fanaa,Kuwait,24
fanaa,Bolivia,23
fanaa,Morocco,21
fanaa,Algeria,19
fanaa,Saudi Arabia,18
fanaa,Tunisia,17
fanaa,Egypt,14
fanaa,Bosnia & Herzegovina,13
fanaa,Azerbaijan,12
fanaa,Malaysia,12
fanaa,Indonesia,10
fanaa,Singapore,8
fanaa,Iraq,8
fanaa,Nigeria,5
fanaa,Serbia,5
fanaa,New Zealand,4
fanaa,Canada,4
fanaa,United Kingdom,3
fanaa,Peru,3
fanaa,South Africa,3
fanaa,Romania,3
fanaa,Australia,2
fanaa,Poland,2
fanaa,Greece,2
fanaa,France,2
fanaa,Austria,2
fanaa,Iran,2
fanaa,Belgium,2
fanaa,United States,2
fanaa,Netherlands,2
fanaa,Switzerland,2
fanaa,Germany,2
fanaa,Philippines,2
fanaa,Sweden,2
fanaa,Italy,1
fanaa,Spain,1
shalom,Haiti,100
shalom,Zambia,30
shalom,Peru,29
shalom,Tanzania,22
shalom,Brazil,21
shalom,Israel,20
shalom,Kenya,17
shalom,Guatemala,16
shalom,Dominican Republic,14
shalom,El Salvador,13
shalom,Panama,13
shalom,Honduras,13
shalom,Paraguay,13
shalom,Puerto Rico,11
shalom,Nigeria,11
shalom,South Africa,11
shalom,Ghana,10
shalom,Singapore,9
shalom,United Arab Emirates,9
shalom,Colombia,8
shalom,United States,8
shalom,Canada,7
shalom,Netherlands,7
shalom,Australia,7
shalom,Bolivia,7
shalom,Costa Rica,6
shalom,Kuwait,6
shalom,Chile,6
shalom,Venezuela,5
shalom,Mexico,5
shalom,Uruguay,5
shalom,Argentina,5
shalom,Ecuador,5
shalom,Philippines,5
shalom,Italy,4
shalom,Sweden,4
shalom,Ireland,4
shalom,New Zealand,4
shalom,Switzerland,4
shalom,United Kingdom,4
shalom,France,4
shalom,Indonesia,3
shalom,Portugal,3
shalom,India,3
shalom,Norway,3
shalom,Hong Kong,3
shalom,Hungary,3
shalom,Germany,2
shalom,Spain,2
shalom,Austria,2
shalom,Finland,2
shalom,Belgium,2
shalom,Malaysia,2
shalom,Saudi Arabia,2
shalom,Czechia,2
shalom,Romania,2
shalom,Denmark,1
shalom,Poland,1
gigil,Philippines,100
gigil,Malaysia,27
gigil,United Arab Emirates,11
gigil,Qatar,10
gigil,Kenya,7
gigil,Singapore,5
gigil,Kazakhstan,4
gigil,Belarus,4
gigil,Indonesia,3
gigil,Russia,3
gigil,Ukraine,3
gigil,Canada,2
gigil,Brazil,2
gigil,Australia,2
gigil,Chile,2
gigil,United Kingdom,2
gigil,Saudi Arabia,1
gigil,United States,1
gigil,Mexico,1
gigil,Spain,1
gigil,India,1
gigil,Argentina,1
gigil,Colombia,1
gigil,Italy,1
gigil,Iran,1
filotimo,Cyprus,100
filotimo,Greece,96
filotimo,Austria,38
filotimo,Australia,5
filotimo,Italy,4
filotimo,France,3
filotimo,Poland,3
filotimo,United Kingdom,3
filotimo,Germany,3
filotimo,Canada,3
filotimo,United States,1
filotimo,Indonesia,1
altschmerz,Philippines,100
altschmerz,Turkey,61
altschmerz,Indonesia,50
altschmerz,United Kingdom,41
altschmerz,Canada,37
altschmerz,United States,36
altschmerz,Germany,22
altschmerz,Australia,21
altschmerz,India,19
altschmerz,Spain,19
sturmfrei,Germany,100
sturmfrei,Austria,71
sturmfrei,Switzerland,41
sturmfrei,Netherlands,6
sturmfrei,India,2
komorebi,Estonia,100
komorebi,Norway,55
komorebi,Sweden,48
komorebi,Singapore,42
komorebi,Japan,38
komorebi,Costa Rica,38
komorebi,Italy,29
komorebi,Spain,27
komorebi,Indonesia,25
